checksum_mean,0.0
checksum_std,0.0
checksum_variance,0.0
active_threads_mean,0.0
active_threads_std,0.0
active_threads_variance,0.0
machine_numa_factor_mean,1.0
machine_numa_factor_std,0.0
machine_numa_factor_variance,0.0
local_accesses_mean,106.125
local_accesses_std,2.5877458475338284
local_accesses_variance,6.696428571428571
remote_accesses_mean,23.75
remote_accesses_std,1.9086270308410553
remote_accesses_variance,3.642857142857143
total_accesses_mean,129.875
total_accesses_std,1.5526475085202969
total_accesses_variance,2.4107142857142856
total_read_time_us_mean,115419571.25
total_read_time_us_std,2934190.8882953334
total_read_time_us_variance,8609476168955.357
total_write_time_us_mean,88489642.125
total_write_time_us_std,1238334.6961601798
total_write_time_us_variance,1533472819714.125
total_compute_time_us_mean,18487437.875
total_compute_time_us_std,26835.552960511704
total_compute_time_us_variance,720146902.6964285
workflow_makespan_us_mean,15053462.5
workflow_makespan_us_std,660591.051229341
workflow_makespan_us_variance,436380536964.2857
comp_to_comm_ratio_mean,0.09068410504729288
comp_to_comm_ratio_std,0.0013521473948199456
comp_to_comm_ratio_variance,1.8283025773183654e-06
comm_to_comp_ratio_mean,11.029440557256416
comm_to_comp_ratio_std,0.16478578098325786
comm_to_comp_ratio_variance,0.027154353614262224
access_pattern_performance_mean,0.09145337820823088
access_pattern_performance_std,0.007525380271531218
access_pattern_performance_variance,5.663134823115128e-05
