checksum_mean,0.0
checksum_std,0.0
checksum_variance,0.0
active_threads_mean,0.0
active_threads_std,0.0
active_threads_variance,0.0
machine_numa_factor_mean,1.0
machine_numa_factor_std,0.0
machine_numa_factor_variance,0.0
local_accesses_mean,15.9
local_accesses_std,0.31622776601683794
local_accesses_variance,0.09999999999999999
remote_accesses_mean,0.0
remote_accesses_std,0.0
remote_accesses_variance,0.0
total_accesses_mean,15.9
total_accesses_std,0.31622776601683794
total_accesses_variance,0.09999999999999999
total_read_time_us_mean,12702857.0
total_read_time_us_std,19527.05988565042
total_read_time_us_variance,381306067.7777778
total_write_time_us_mean,7265599.8
total_write_time_us_std,8270.149559308667
total_write_time_us_variance,68395373.73333333
total_compute_time_us_mean,2544685.9
total_compute_time_us_std,990.308195574601
total_compute_time_us_variance,980710.3222222222
workflow_makespan_us_mean,3770555.0
workflow_makespan_us_std,20907.03084823115
workflow_makespan_us_variance,437103938.8888889
comp_to_comm_ratio_mean,0.12743540018278127
comp_to_comm_ratio_std,0.00012536179489076955
comp_to_comm_ratio_variance,1.5715579618235374e-08
comm_to_comp_ratio_mean,7.8471199411395505
comm_to_comp_ratio_std,0.007710851572112245
comm_to_comp_ratio_variance,5.945723196714589e-05
access_pattern_performance_mean,
access_pattern_performance_std,
access_pattern_performance_variance,
